wsoctv.com,3,newsandmedia,199,143,11,0,0,49,3,0,2589013,8742713,912087,0,0,706112,1122,0,569521,449432,49242,0,0,197258,19974,0,196,142,11,0,0,47,3,0,2542435,8733158,912087,0,0,383983,1122,0,552790,447911,49242,0,0,194359,19974,0,32440,13047344,474,666885,3623000,130,138,9,96297,9
grindtv.com,2,shopping,60,42,3,0,0,7,4,0,1013614,4181182,587893,0,0,170730,1020,0,57171,39019,13539,0,0,5730,5393,0,60,42,3,0,0,6,4,0,1013614,4181182,587893,0,0,88793,1020,0,57171,39019,13539,0,0,4175,5393,0,18771,5993462,178,148869,2631652,73,77,6,90412,6
acprocold.com,4,uncategorized,23,25,3,0,0,4,1,0,155405,1771047,593585,0,0,46315,114,0,28588,28511,3280,0,0,5709,1016,0,23,25,3,0,0,4,1,0,155405,1771047,593585,0,0,46315,114,0,28588,28511,3280,0,0,5709,1016,0,28173,2652742,67,54918,173612,18,20,3,86276,3
tradecalls.org,5,education,20,31,9,0,0,8,0,0,118650,1191311,139330,0,0,133423,0,0,63266,107807,37209,0,0,32054,0,0,20,31,9,0,0,7,0,0,118650,1191311,139330,0,0,86003,0,0,63266,107807,37209,0,0,31364,0,0,28954,1774697,77,134684,532955,19,21,4,222180,4
smartbrief.com,3,education,34,23,8,0,0,2,2,0,283664,2359682,359872,0,0,181775,546,0,128361,114213,14531,0,0,12712,13756,0,34,23,7,0,0,1,2,0,283664,2359682,344430,0,0,79041,546,0,128361,114213,12727,0,0,11691,13756,0,81928,3415780,98,95311,1038403,22,26,8,231748,8
bloyal.com,5,business,45,30,15,0,0,2,0,0,1436961,1234606,451753,0,0,327854,0,0,247860,132544,31390,0,0,9028,0,0,45,30,15,0,0,1,0,0,1436961,1234606,451753,0,0,163927,0,0,247860,132544,31390,0,0,7310,0,0,60066,10495419,133,35052,338770,7,9,41,7046392,41
carhartt.com,1,shopping,10,33,6,0,0,1,0,0,543505,2649262,565050,0,0,198400,0,0,42500,67988,23375,0,0,2087,0,0,10,33,6,0,0,0,0,0,543505,2649262,565050,0,0,0,0,0,42500,67988,23375,0,0,0,0,0,53169,4160134,55,43166,322566,8,10,9,292651,9
ancestry.com,2,education,30,38,4,0,0,3,1,0,252665,725859,260721,0,0,57213,72925,0,58526,125165,17040,0,0,7488,162,0,30,37,3,0,0,1,1,0,252665,725621,70712,0,0,33563,72925,0,58526,122465,13411,0,0,2338,162,0,60046,1387867,87,102366,388699,25,31,10,220656,10
ozar.com,2,entertainment,197,78,8,0,9,56,3,2,1502127,3929025,215509,0,3383,666423,1592598,4223813,120996,90117,7262,0,5639,45467,11616,2041,197,78,7,0,9,55,3,2,1502127,3929025,215509,0,3383,623012,1592598,4223813,120996,90117,6388,0,5639,43728,11616,2041,11888,9338592,588,323791,3383945,175,180,66,627608,66
enotes.com,1,education,78,56,7,0,0,38,12,0,749834,2725419,101571,0,0,519817,3103,0,63608,280185,10181,0,0,102746,9473,0,78,56,7,0,0,37,12,0,749834,2725419,101571,0,0,492457,3103,0,63608,280185,10181,0,0,102087,9473,0,51346,4333552,258,170429,1508742,92,96,16,314414,16
comcast.net,1,shopping,71,69,6,0,1,12,5,1,1300826,1807443,618479,0,77,236428,1293,12069325,135563,119432,7253,0,701,30922,11467,20900,71,68,4,0,1,11,4,0,1300826,1807384,273631,0,77,69797,750,0,135563,115809,4412,0,701,29613,8631,0,12604,16406144,213,135574,741912,57,68,11,371118,11
energyatanyage.com,3,uncategorized,91,144,11,1,1,31,90,0,1576729,17723399,1162034,145170,0,133196,1450702,0,345833,549983,43096,752,327,41271,290525,0,10,14,1,0,0,3,8,0,143414,1709620,105644,0,0,12144,132254,0,45730,80342,6515,0,0,6954,29181,0,44724,2116850,42,78240,982241,14,17,1,14260,1
videolan.org,4,informationtech,30,7,3,0,0,1,0,0,1975321,345729,122214,0,0,58038,0,0,228221,51221,8235,0,0,1760,0,0,30,7,2,0,0,0,0,0,1975321,345729,32238,0,0,0,0,0,228221,51221,5284,0,0,0,0,0,65556,2552951,43,51537,228422,4,8,1,52336,1
wnd.com,1,newsandmedia,145,129,19,0,0,25,3,0,1854485,7081255,661906,0,0,401437,3693,0,328140,726786,76891,0,0,136666,9945,0,142,129,19,0,0,24,3,0,1688885,7081255,661906,0,0,285508,3693,0,294754,726786,76891,0,0,136409,9945,0,23371,9907971,348,300524,3093994,108,115,13,115674,13
cmix.com,4,uncategorized,8,43,15,0,0,1,0,0,55465,1405265,806793,0,0,20191,0,0,147453,632661,244930,0,0,735,0,0,8,43,15,0,0,1,0,0,55465,1405265,806793,0,0,20191,0,0,147453,632661,244930,0,0,735,0,0,28981,2287714,69,0,0,0,2,0,0,0
wunderground.com,2,newsandmedia,54,89,4,0,0,5,29,0,562998,3881398,512239,0,0,142600,391370,0,239237,483506,13384,0,0,15650,107513,0,52,88,4,0,0,5,28,0,555260,3876874,512239,0,0,142600,374761,0,209791,483506,13384,0,0,15650,107513,0,12088,5584640,210,218784,1409514,47,55,8,94079,8
questionpoint.org,4,uncategorized,4,2,1,0,0,1,0,0,36196,44166,8037,0,0,7146,0,0,16430,4970,861,0,0,1519,0,0,4,2,1,0,0,0,0,0,36196,44166,8037,0,0,0,0,0,16430,4970,861,0,0,0,0,0,21398,95545,9,7058,12811,2,4,0,0,0
babycenter.com,1,education,338,244,19,1,0,34,11,0,2462672,20072332,7297828,80,0,1194492,14187,0,1253184,599106,34027,5,0,33698,18242,0,102,73,5,1,0,13,3,0,608232,3728169,943960,80,0,12049,14171,0,307547,162147,15715,5,0,16193,6767,0,53787,5917647,226,156864,1826067,45,49,9,274666,9
dmotorworks.com,4,business,28,38,26,0,0,4,0,0,1262683,2390538,366892,0,0,59652,0,0,206360,104974,106910,0,0,22597,0,0,28,37,26,0,0,2,0,0,1262683,2390493,366892,0,0,8303,0,0,206360,104417,106910,0,0,11222,0,0,32501,4936770,114,47915,2033499,10,15,18,863244,18
mom.me,4,newsandmedia,56,22,3,0,0,3,0,1,4547308,1739583,269409,0,0,274900,0,3237978,738740,107307,5206,0,0,9168,0,3155,56,22,3,0,0,3,0,1,4547308,1739583,269409,0,0,274900,0,3237978,738740,107307,5206,0,0,9168,0,3155,77828,10173553,93,154333,4372414,26,28,2,4472,2
ptclassic.com,4,uncategorized,1933,125,53,8,0,37,11,0,14178644,6386155,1192950,3013,0,888579,13627,0,3550636,82878,26070,7860,0,34761,4066,0,357,24,9,2,0,6,2,0,2830347,1723324,286217,208,0,102607,6824,0,1103613,43508,13736,2037,0,14852,2101,0,85169,5368345,404,47335,421707,15,19,6,298080,6
8tracks.com,3,uncategorized,806,329,12,3,0,79,40,2,39407542,21320609,3607723,1219,0,2070028,6543,667560,1461134,244721,3486,61,0,55977,27492,278,104,46,2,0,0,11,5,2,7851001,4654284,483736,0,0,533663,1005,667560,318163,53912,772,0,0,11161,6812,278,43027,11813376,187,44271,1568121,33,36,5,229348,5
thatisbizarre.com,3,uncategorized,52,14,8,0,0,8,0,0,375718,168247,143414,0,0,29165,0,0,40594,10677,14817,0,0,8609,0,0,52,14,8,0,0,8,0,0,375718,168247,143414,0,0,29165,0,0,40594,10677,14817,0,0,8609,0,0,38061,1023660,139,116132,94690,55,59,7,285468,7
israelvideonetwork.com,3,newsandmedia,93,113,27,0,0,49,8,0,2216367,4011767,1191410,0,0,336264,88102,0,47380,31894,4189,0,0,36960,6535,0,93,113,27,0,0,48,8,0,2216367,4011767,1191410,0,0,271971,88102,0,47380,31894,4189,0,0,35870,6535,0,10414,8768939,388,94787,2060595,85,89,22,923448,22
caseyresearch.com,3,uncategorized,20,19,7,0,0,2,1,0,160924,1194159,277280,0,0,14631,2,0,128461,90026,19790,0,0,8059,8190,0,20,19,7,0,0,1,1,0,160924,1194159,277280,0,0,0,2,0,128461,90026,19790,0,0,5018,8190,0,64773,1747719,58,157041,850954,23,25,5,101076,5
buddytv.com,5,entertainment,289,97,2,0,1,45,6,0,3280031,4103962,264594,0,1910,370786,5741,0,311206,86314,1870,0,3213,56229,797,0,284,97,1,0,1,44,6,0,3139907,4103962,2601,0,1910,288933,5741,0,305906,86314,144,0,3213,55408,797,0,81494,7701146,661,443550,1241080,174,185,50,145453,50
nola.com,1,newsandmedia,2,15,4,0,0,1,0,0,6561,1599402,404782,0,0,185040,0,0,7493,53909,12591,0,0,7075,0,0,2,13,3,0,0,0,0,0,6561,1576607,80895,0,0,0,0,0,7493,48383,9804,0,0,0,0,0,12688,2191755,22,4622,114943,1,6,0,0,0
gibnetalti.net,3,uncategorized,0,0,0,0,0,2,0,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,986,0,0,10966,3013,2,0,0,0,2,0,0,0
resellerratings.com,4,newsandmedia,79,25,8,0,0,6,1,0,1433071,1448658,972298,0,0,251202,93,0,778097,156872,43985,0,0,14007,8722,0,79,20,7,0,0,4,1,0,1433071,1423596,105902,0,0,159241,93,0,778097,132080,39820,0,0,11652,8722,0,84331,4289401,144,212640,496035,23,33,5,184580,5
resmed.com,4,uncategorized,21,11,6,0,0,6,0,0,358582,1420027,474543,0,0,270786,0,0,96485,47203,23806,0,0,15215,0,0,21,11,6,0,0,6,0,0,358582,1420027,474543,0,0,270786,0,0,96485,47203,23806,0,0,15215,0,0,50542,2438201,49,29897,496620,8,10,5,103680,5
wikidee.org,4,uncategorized,37,3,2,0,0,1,0,0,1344714,159695,152328,0,0,37791,0,0,78397,2441,1368,0,0,1114,0,0,37,3,2,0,0,0,0,0,1344714,159695,152328,0,0,0,0,0,78397,2441,1368,0,0,0,0,0,45540,1694968,45,128,27809,1,3,0,0,0
gamersheroes.com,4,entertainment,283,89,17,0,12,40,12,1,1175165,6258833,920609,0,0,1215510,24402,7292960,98695,111457,21034,0,14997,12456,11090,15497,283,89,17,0,12,39,12,1,1175165,6258833,920609,0,0,657743,24402,7292960,98695,111457,21034,0,14997,12307,11090,15497,49492,16117765,770,118308,1287652,201,207,32,95238,32
ads-g.net,5,uncategorized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837,172,1,0,0,0,2,0,0,0
cc.com,1,entertainment,25,38,1,0,0,3,14,0,410904,1450404,469810,0,0,92060,57840,0,81681,122236,2652,0,0,1262,91460,0,24,35,1,0,0,2,14,0,318919,987401,469810,0,0,31981,57840,0,72428,120965,2652,0,0,547,91460,0,53105,2520747,110,6858,243772,33,41,10,214953,11
madlyodd.com,5,uncategorized,60,47,5,0,0,25,0,0,492998,2452197,1362473,0,0,398604,0,0,916555,229184,10782,0,0,159353,0,0,60,47,5,0,0,25,0,0,492998,2452197,1362473,0,0,398604,0,0,916555,229184,10782,0,0,159353,0,0,11976,5528148,187,509935,840090,34,36,32,1239720,32
bradenton.com,3,newsandmedia,158,102,5,0,0,30,5,0,2737505,6173048,850532,0,0,388163,23421,0,158173,95393,2525,0,0,38542,7010,0,157,101,5,0,0,27,5,0,2723487,6170342,850532,0,0,185149,23421,0,156965,95185,2525,0,0,37237,7010,0,13056,10699839,397,251053,3836664,104,111,22,526683,22
greatamericapac.com,2,uncategorized,11,14,8,0,0,6,1,0,1701550,2449350,454897,0,0,126161,92,0,32708,61944,15234,0,0,16754,4159,0,11,14,8,0,0,6,1,0,1701550,2449350,454897,0,0,126161,92,0,32708,61944,15234,0,0,16754,4159,0,85703,5510503,50,96602,1000009,16,18,9,784380,9
allrecipes.com,1,foodandrecipes,120,70,5,0,1,16,8,0,1055311,3769955,701877,0,5,479244,53233,0,320469,143660,10100,0,1740,33593,17250,0,118,69,4,0,1,16,8,0,1049186,3661801,11860,0,5,384197,53233,0,316226,141507,7581,0,1740,31289,17250,0,28723,6401574,274,260819,1496228,75,83,17,521604,17
pixfuture.net,3,uncategorized,10,4,4,0,0,2,0,0,557143,381769,410232,0,0,14954,0,0,18416,7577,8757,0,0,3215,0,0,10,4,4,0,0,1,0,0,557143,381769,410232,0,0,14684,0,0,18416,7577,8757,0,0,2394,0,0,10260,1504758,25,6588,190105,6,8,4,140660,4
strongview.com,2,business,81,55,29,0,1,10,4,0,9649033,1848311,701430,0,0,85898,1712,0,693363,109764,47037,0,458,26164,19392,0,81,55,29,0,1,10,4,0,9649033,1848311,701430,0,0,85898,1712,0,693363,109764,47037,0,458,26164,19392,0,33491,12685650,218,138901,828489,54,58,11,481188,11
workingmothertv.com,2,uncategorized,644,231,62,1,4,381,55,0,5979067,14824637,599630,80,0,5101394,272564,0,678456,390339,81266,4,9769,507185,39789,0,90,35,7,0,1,52,8,0,714435,1942061,61773,0,0,743380,47768,0,103131,53302,16516,0,2683,135759,8748,0,55460,3821809,287,287905,1608679,91,94,19,342800,19
patrioticviralnews.com,4,uncategorized,38,21,14,0,0,6,0,0,329933,1141036,239549,0,0,60828,0,0,187893,70111,57321,0,0,16440,0,0,38,21,14,0,0,6,0,0,329933,1141036,239549,0,0,60828,0,0,187893,70111,57321,0,0,16440,0,0,65429,1876435,123,237385,555593,38,42,9,107569,9
guiltyfix.com,2,uncategorized,133,42,6,0,0,53,3,0,1338135,3102842,126843,0,0,677506,2144,0,129987,96897,11275,0,0,35564,4100,0,133,42,6,0,0,52,2,0,1338135,3102842,126843,0,0,593759,2141,0,129987,96897,11275,0,0,35204,442,0,54425,5181140,381,213743,974703,114,119,18,164135,18
inspiremore.com,1,newsandmedia,38,22,5,0,0,7,2,0,4367583,1599235,241932,0,0,246444,248,0,166912,102492,25955,0,0,67466,13947,0,37,22,5,0,0,6,2,0,4186854,1599235,241932,0,0,200292,248,0,163850,102492,25955,0,0,66706,13947,0,67622,7210173,79,139102,734519,18,21,5,139944,5
vizury.com,3,business,59,37,6,0,0,4,4,0,1306240,1720793,734634,0,0,66178,314,0,228541,106747,7167,0,0,5273,5055,0,58,35,6,0,0,2,4,0,1306196,1679743,734634,0,0,63483,314,0,228325,100453,7167,0,0,1051,5055,0,15160,3811908,124,94023,842265,29,37,4,148304,4
decider.com,2,uncategorized,64,60,12,0,1,10,20,0,900132,4415194,2023480,0,0,220730,10392,0,396129,211325,83111,0,198,51826,133285,0,64,60,12,0,1,10,20,0,900132,4415194,2023480,0,0,220730,10392,0,396129,211325,83111,0,198,51826,133285,0,61190,7716299,189,303942,3338598,65,69,16,299528,16
houstontx.gov,5,uncategorized,69,63,10,0,0,5,7,0,958583,4281231,792969,0,0,97756,23993,0,117119,50670,9087,0,0,2945,9097,0,69,63,10,0,0,4,7,0,958583,4281231,792969,0,0,73833,23993,0,117119,50670,9087,0,0,2061,9097,0,51000,6317844,167,44212,626476,20,22,5,162892,5
aspcapetinsurance.com,4,economyandfinance,28,9,2,0,0,3,2,0,237708,289596,211526,0,0,73172,7692,0,302976,38181,4877,0,0,2991,1870,0,28,9,2,0,0,3,2,0,237708,289596,211526,0,0,73172,7692,0,302976,38181,4877,0,0,2991,1870,0,29965,913845,53,65535,89509,11,13,6,96907,6
njmonthly.com,5,uncategorized,52,61,19,0,0,5,6,0,1646372,2411035,950644,0,0,123299,169843,0,97943,107296,27826,0,0,14496,18880,0,52,61,19,0,0,5,6,0,1646372,2411035,950644,0,0,123299,169843,0,97943,107296,27826,0,0,14496,18880,0,15248,5382477,148,62580,973385,23,25,1,81284,1
eaa.org,4,uncategorized,76,94,11,0,0,2,2,0,2951425,2701318,295848,0,0,153265,210,0,760225,991522,95411,0,0,2164,1441,0,76,94,11,0,0,2,2,0,2951425,2701318,295848,0,0,153265,210,0,760225,991522,95411,0,0,2164,1441,0,71739,6169855,190,112305,469721,20,22,2,68447,2
inbenta.com,3,business,66,27,5,0,0,7,5,11,1822957,6498911,988771,0,0,131621,85520,757723,107902,31034,1302,0,0,9746,8406,5488,64,26,5,0,0,7,5,10,1784968,6495980,988771,0,0,131621,85520,710375,106178,27736,1302,0,0,9746,8406,5153,10639,10999026,160,40334,1014205,35,42,13,1107532,13
easton.com,1,shopping,40,63,11,0,0,12,2,0,2798398,2371144,461909,0,0,169190,67,0,105760,244111,46907,0,0,20590,355,0,40,62,10,0,0,10,2,0,2798398,2207797,446632,0,0,105500,67,0,105760,238969,42568,0,0,19708,355,0,47031,5959248,159,114015,1305500,55,61,4,46864,4
nesnfuel.com,5,uncategorized,69,49,8,0,0,16,2,1,2149668,2888423,178348,0,0,595122,6078,8738384,102787,48651,7385,0,0,19382,820,7343,69,49,8,0,0,16,2,1,2149668,2888423,178348,0,0,595122,6078,8738384,102787,48651,7385,0,0,19382,820,7343,21263,14708612,203,203992,1856923,69,73,13,152589,13
etahub.com,4,uncategorized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9764,162,1,0,0,0,2,0,0,0
alibaba.com,1,business,57,13,4,0,0,7,1,0,2485617,1572725,395973,0,0,197786,125,0,50115,55541,12964,0,0,31341,844,0,50,8,3,0,0,1,0,0,2013120,1484169,214826,0,0,10636,0,0,42922,33494,11324,0,0,233,0,0,45007,4763270,90,8587,28054,11,32,6,63536,7
myrecipes.com,1,foodandrecipes,101,103,4,2,0,8,4,0,1492666,4593634,330573,148,0,196545,526,0,236655,348903,3203,487,0,30816,10830,0,99,100,3,2,0,7,2,0,1130136,4352149,317230,148,0,83383,117,0,234395,344945,2289,487,0,30619,1346,0,23046,7212059,261,290207,2065100,74,86,16,950593,16
hpb.com,4,shopping,75,9,2,0,0,3,1,0,6809050,583352,303088,0,0,81027,103,0,692396,42181,3472,0,0,12676,2943,0,75,9,2,0,0,3,1,0,6809050,583352,303088,0,0,81027,103,0,692396,42181,3472,0,0,12676,2943,0,77003,7906225,99,90025,219615,15,17,6,130041,6
youngcult.com,4,uncategorized,105,1,1,0,0,6,0,0,3595730,23157,213,0,0,64532,0,0,545722,1678,3447,0,0,23300,0,0,105,1,1,0,0,5,0,0,3595730,23157,213,0,0,54240,0,0,545722,1678,3447,0,0,22758,0,0,77886,3891429,116,23756,147545,5,8,2,225032,2
boldbuildings.com,4,uncategorized,0,0,0,0,0,1,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7735,75,1,0,0,0,2,0,0,0
theachievablebody.com,5,uncategorized,7,19,4,0,0,12,2,1,66669,1986188,681913,0,0,37752,101,0,20197,84707,10415,0,0,65962,3702,1082,7,19,4,0,0,11,2,1,66669,1986188,681913,0,0,18881,101,0,20197,84707,10415,0,0,65129,3702,1082,63371,3055214,54,52004,537110,14,16,9,290513,9
nyc.com,4,sports,18,7,4,0,0,1,0,0,615611,198800,100920,0,0,151545,0,0,58503,33222,4206,0,0,546,0,0,18,7,4,0,0,0,0,0,615611,198800,100920,0,0,0,0,0,58503,33222,4206,0,0,0,0,0,54861,1246146,40,42231,226782,11,13,11,219694,11
predictivadvertising.com,5,uncategorized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10385,162,1,0,0,0,2,0,0,0
arealme.com,3,entertainment,53,6,2,0,0,4,0,0,3148283,732624,50206,0,0,799688,0,0,1559416,29069,3969,0,0,20738,0,0,53,6,2,0,0,4,0,0,3148283,732624,50206,0,0,799688,0,0,1559416,29069,3969,0,0,20738,0,0,63101,4529966,68,65718,351066,8,10,0,0,0
gostra.com,4,uncategorized,209,58,21,0,0,1,19,0,5992478,3255573,1731390,0,0,375945,10351,0,482993,127516,20059,0,0,32948,61716,0,209,58,21,0,0,1,19,0,5992478,3255573,1731390,0,0,375945,10351,0,482993,127516,20059,0,0,32948,61716,0,64264,11590721,321,130963,1130282,39,41,9,224858,9
darkpanthera.com,5,entertainment,182,1,1,0,0,1,0,0,2324206,43082,2777,0,0,61139,0,0,1564570,6554,9338,0,0,1379,0,0,182,1,1,0,0,0,0,0,2324206,43082,2777,0,0,0,0,0,1564570,6554,9338,0,0,0,0,0,83483,2430887,185,6554,43082,1,3,0,0,0
productreportcard.com,4,shopping,14,11,6,0,0,3,0,0,121959,442891,194188,0,0,91012,0,0,103736,61037,25116,0,0,6695,0,0,14,10,6,0,0,2,0,0,121959,441126,194188,0,0,66954,0,0,103736,57248,25116,0,0,4225,0,0,35401,873344,38,39532,371575,9,12,2,23320,2
patch.com,2,newsandmedia,56,32,3,0,0,6,7,0,770744,1526298,315173,0,0,201415,2844,0,293832,195450,10928,0,0,52945,70573,0,54,32,3,0,0,6,7,0,746683,1526298,315173,0,0,201415,2844,0,272982,195450,10928,0,0,52945,70573,0,91377,2938993,123,349358,1309607,36,40,7,127382,7
lookdamngood.com,2,uncategorized,51,29,21,0,0,4,3,0,2819528,1562574,521289,0,0,151147,18044,0,207083,92604,47789,0,0,29051,14278,0,50,29,20,0,0,4,3,0,2799591,1562574,514167,0,0,151147,18044,0,205730,92604,45984,0,0,29051,14278,0,53122,8733250,124,86971,1015384,17,21,15,3713492,15
squawka.com,3,sports,61,18,3,0,12,1,15,0,4620147,1436719,1097512,0,474,61092,83644,0,126752,23876,1299,0,11040,115,54098,0,61,18,3,0,12,1,14,0,4620147,1436719,1097512,0,474,61092,79346,0,126752,23876,1299,0,11040,115,48755,0,28685,7446190,132,29287,722432,26,30,3,146436,3
zapmeta.com,3,education,3,3,0,0,0,1,0,0,6498,163626,0,0,0,36659,0,0,4302,8115,0,0,0,1178,0,0,2,3,0,0,0,0,0,0,78,163626,0,0,0,0,0,0,2988,8115,0,0,0,0,0,0,16215,206783,7,5815,43117,2,5,0,0,0
optout-wmwh.net,3,uncategorized,0,0,0,0,0,1,0,0,0,0,0,0,0,4208,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11859,4208,1,0,0,0,2,0,0,0
botanicchoice.com,5,shopping,102,37,9,0,0,8,0,0,1757516,1248656,127452,0,0,153452,0,0,438722,90850,57340,0,0,3478,0,0,100,37,9,0,0,7,0,0,1703523,1248656,127452,0,0,4618,0,0,422192,90850,57340,0,0,1949,0,0,17574,3460991,193,45974,533597,43,48,8,173916,8
tiny-girls.xyz,5,uncategorized,100,0,2,0,0,2,0,0,3922852,0,7032,0,0,14689,0,0,580889,0,12679,0,0,1654,0,0,100,0,2,0,0,1,0,0,3922852,0,7032,0,0,8005,0,0,580889,0,12679,0,0,43,0,0,66074,3944582,103,6232,83618,1,3,0,0,0
beheardproject.com,4,uncategorized,23,9,6,0,0,1,0,0,151499,152377,15826,0,0,12399,0,0,279053,53088,20584,0,0,1068,0,0,23,9,6,0,0,0,0,0,151499,152377,15826,0,0,0,0,0,279053,53088,20584,0,0,0,0,0,34223,415401,40,51716,134898,7,9,1,83300,1
grainger.com,3,shopping,39,49,2,0,1,7,3,0,230258,2141034,271992,0,0,310996,619,0,60694,191203,4750,0,1146,9608,27621,0,38,48,2,0,1,7,3,0,226617,2140920,271992,0,0,310996,619,0,50917,183466,4750,0,1146,9608,27621,0,42284,2872379,129,93692,364654,42,48,7,67778,7
microsofttranslator.com,2,translators,8,5,2,0,1,1,1,0,84038,222871,42497,0,0,103196,418,0,21465,6176,2462,0,1315,1390,1145,0,8,5,2,0,1,0,1,0,84038,222871,42497,0,0,0,418,0,21465,6176,2462,0,1315,0,1145,0,18545,453019,20,1969,95992,2,5,1,0,1
marketrealist.com,3,uncategorized,49,26,8,0,0,5,60,0,412753,1492918,235643,0,0,124602,178312,0,394852,163890,24170,0,0,9292,275322,0,49,26,8,0,0,5,60,0,412753,1492918,235643,0,0,124602,178312,0,394852,163890,24170,0,0,9292,275322,0,72027,3163312,202,441257,665754,42,45,27,738420,27
oyster.com,3,travel,61,37,5,0,0,19,5,0,5257206,2696619,524558,0,0,188603,2782,0,101525,44558,7331,0,0,9714,1499,0,59,35,4,0,0,19,5,0,4336874,2634706,202539,0,0,188603,2782,0,100191,44558,6487,0,0,9714,1499,0,33228,7421804,172,128424,1155217,66,75,6,1342,6
cntraveler.com,4,newsandmedia,167,65,1,0,0,9,10,0,1174020,4380526,235717,0,0,157283,6191,0,894711,567182,1001,0,0,45204,32314,0,163,64,1,0,0,8,9,0,591344,4380412,235717,0,0,35306,4720,0,881086,559878,1001,0,0,43325,31723,0,31655,6094831,272,368421,1706839,50,61,12,471573,14
agorafinancial.com,2,education,26,22,4,0,0,5,4,0,194651,985749,286980,0,0,69801,810775,0,161038,105997,18832,0,0,19960,42817,0,26,20,4,0,0,5,3,0,194651,962724,286980,0,0,69801,617389,0,157694,93005,18832,0,0,19960,27277,0,70780,2381916,62,90638,1251004,14,19,2,74096,2
heritage.org,2,education,40,46,10,0,0,4,3,0,1470307,1968983,361512,0,0,154943,343,0,231592,132569,45595,0,0,10688,1834,0,40,46,10,0,0,3,3,0,1470307,1968983,361512,0,0,68586,343,0,231592,132569,45595,0,0,10493,1834,0,24697,4048087,111,63549,1219049,24,26,2,70080,2
whiskeyriff.com,3,newsandmedia,84,82,7,0,1,24,14,0,1529039,2248978,141053,0,0,266863,17593,0,109917,312448,12210,0,2398,65574,56085,0,81,81,5,0,1,23,14,0,1184842,2151794,138131,0,0,75268,17593,0,102971,310121,9036,0,2398,64527,56085,0,37137,4284667,255,204614,1409252,63,74,9,206152,9
joplinglobe.com,5,newsandmedia,10,28,8,0,0,2,1,0,180721,681508,267787,0,0,334533,63,0,136998,261549,69258,0,0,14576,122,0,9,27,8,0,0,1,1,0,177601,681206,267787,0,0,10661,63,0,122675,249314,69258,0,0,12239,122,0,21446,1457418,54,134913,396660,12,16,1,3812,1
pinimg.com,2,uncategorized,6,11,1,0,0,3,2,0,1427,1333418,27854,0,0,33742,36885,0,1214,1253,42,0,0,797,589,0,6,9,1,0,0,3,1,0,1427,1103963,27854,0,0,33742,18445,0,1214,1200,42,0,0,797,299,0,2248,1466889,24,1823,224128,4,8,0,0,0
twistedsifter.com,4,entertainment,192,121,10,0,0,30,5,0,1258345,5189037,208621,0,0,468899,18621,0,262446,180182,7653,0,0,53379,8469,0,191,120,10,0,0,30,5,0,1191392,5189037,208621,0,0,468899,18621,0,258320,179400,7653,0,0,53379,8469,0,26795,7828671,511,512090,2158205,146,152,44,807764,44
giphy.com,1,entertainment,2,7,1,0,0,1,0,0,145871,1362876,401876,0,0,546676,0,0,11680,33006,4139,0,0,1230,0,0,2,7,1,0,0,1,0,0,145871,1362876,401876,0,0,546676,0,0,11680,33006,4139,0,0,1230,0,0,12349,2457299,12,13778,2327,3,5,0,0,0
markandgraham.com,2,shopping,166,32,4,0,0,13,1,0,1179528,1180860,364442,0,0,136925,2250,0,266942,33814,3002,0,0,14401,691,0,165,30,3,0,0,12,1,0,1174491,1179407,181415,0,0,32972,2250,0,265760,30642,2691,0,0,13801,691,0,15619,2896948,324,497959,673910,98,106,6,34144,6
iconfitness.com,3,uncategorized,11,6,4,0,0,1,0,0,4678089,258057,142655,0,0,108889,0,0,79043,35388,9972,0,0,2615,0,0,11,6,4,0,0,1,0,0,4678089,258057,142655,0,0,108889,0,0,79043,35388,9972,0,0,2615,0,0,57608,5724544,27,28242,68955,3,5,4,536856,4
dailyfastfood.com,3,uncategorized,77,40,9,0,0,9,1,0,3768215,581213,1374464,0,0,93964,2,0,147546,67754,14581,0,0,13708,1597,0,77,40,9,0,0,9,1,0,3768215,581213,1374464,0,0,93964,2,0,147546,67754,14581,0,0,13708,1597,0,80426,6577979,201,193791,405209,65,69,10,838292,10
